$get101 records to read
10/30/18	17:34:49	700	50	695	50	460	50	568
10/30/18	17:35:24	700	50	695	49	460	50	567
10/30/18	17:35:25	700	50	695	49	460	50	567
10/30/18	17:35:26	700	50	695	48	460	50	567
10/30/18	17:35:28	700	50	695	49	460	50	567
10/30/18	17:35:29	700	50	695	49	460	50	567
10/30/18	17:36:23	700	50	695	46	460	50	568
10/30/18	17:36:25	700	50	695	46	460	50	568
10/30/18	17:36:26	700	50	695	46	460	50	568
10/30/18	17:36:27	700	50	695	46	460	50	567
10/30/18	17:36:28	700	50	695	46	460	50	567
10/30/18	17:37:23	700	50	695	49	460	50	568
10/30/18	17:37:25	700	50	695	50	460	50	567
10/30/18	17:37:26	700	50	695	48	460	50	568
10/30/18	17:37:27	700	50	695	49	460	50	567
10/30/18	17:37:28	700	50	695	49	460	50	567
10/30/18	17:38:23	700	50	695	49	460	50	567
10/30/18	17:38:25	700	50	695	49	460	50	567
10/30/18	17:38:26	700	50	695	49	460	50	567
10/30/18	17:38:27	700	50	695	49	460	50	567
10/30/18	17:38:28	700	50	695	49	460	50	567
10/30/18	17:39:23	700	50	695	48	460	50	567
10/30/18	17:39:25	700	50	695	49	460	50	567
10/30/18	17:39:26	700	50	695	49	460	50	567
10/30/18	17:39:27	700	50	695	49	460	50	566
10/30/18	17:39:28	700	50	695	48	460	50	566
10/30/18	17:40:23	700	50	695	49	460	50	567
10/30/18	17:40:25	700	50	695	48	460	50	566
10/30/18	17:40:26	700	50	695	49	460	50	566
10/30/18	17:40:27	700	50	695	49	460	50	566
10/30/18	17:40:28	700	50	695	49	460	50	566
10/30/18	17:41:23	700	50	695	49	460	50	566
10/30/18	17:41:25	700	50	695	49	460	50	566
10/30/18	17:41:26	700	50	695	49	460	50	566
10/30/18	17:41:27	700	50	695	48	460	50	565
10/30/18	17:41:28	700	50	695	48	460	50	565
10/30/18	17:42:23	700	50	695	49	460	50	566
10/30/18	17:42:25	700	50	695	49	460	50	566
10/30/18	17:42:26	700	50	695	48	460	50	565
10/30/18	17:42:27	700	50	695	49	460	50	565
10/30/18	17:42:28	700	50	695	49	460	50	565
10/30/18	17:43:23	700	50	695	48	460	50	565
10/30/18	17:43:25	700	50	695	49	460	50	565
10/30/18	17:43:26	700	50	695	49	460	50	565
10/30/18	17:43:27	700	50	695	49	460	50	565
10/30/18	17:43:28	700	50	695	49	460	50	565
10/30/18	17:44:23	700	50	695	49	460	50	565
10/30/18	17:44:25	700	50	695	49	460	50	565
10/30/18	17:44:26	700	50	695	49	460	50	564
10/30/18	17:44:27	700	50	695	49	460	50	564
10/30/18	17:44:28	700	50	695	48	460	50	564
10/30/18	17:45:23	700	50	695	49	460	50	565
10/30/18	17:45:25	700	50	695	49	460	50	564
10/30/18	17:45:26	700	50	695	48	460	50	564
10/30/18	17:45:27	700	50	695	49	460	50	564
10/30/18	17:45:28	700	50	695	49	460	50	564
10/30/18	17:46:23	700	50	695	48	460	50	564
10/30/18	17:46:25	700	50	695	49	460	50	564
10/30/18	17:46:26	700	50	695	50	460	50	564
10/30/18	17:46:27	700	50	695	49	460	50	564
10/30/18	17:46:28	700	50	695	48	460	50	563
10/30/18	17:47:23	700	50	695	49	460	50	564
10/30/18	17:47:25	700	50	695	49	460	50	564
10/30/18	17:47:26	700	50	695	48	460	50	563
10/30/18	17:47:27	700	50	695	48	460	50	563
10/30/18	17:47:28	700	50	695	49	460	50	563
10/30/18	17:48:23	700	50	695	48	460	50	563
10/30/18	17:48:25	700	50	695	48	460	50	563
10/30/18	17:48:26	700	50	695	50	460	50	563
10/30/18	17:48:27	700	50	695	48	460	50	563
10/30/18	17:48:28	700	50	695	49	460	50	563
10/30/18	17:49:23	700	50	695	49	460	50	563
10/30/18	17:49:25	700	50	695	48	460	50	563
10/30/18	17:49:26	700	50	695	49	460	50	563
10/30/18	17:49:27	700	50	695	49	460	50	563
10/30/18	17:49:28	700	50	695	49	460	50	562
10/30/18	17:50:23	700	50	695	48	460	50	563
10/30/18	17:50:25	700	50	695	49	460	50	563
10/30/18	17:50:26	700	50	695	49	460	50	562
10/30/18	17:50:27	700	50	695	49	460	50	562
10/30/18	17:50:28	700	50	695	49	460	50	562
10/30/18	17:51:23	700	50	695	49	460	50	562
10/30/18	17:51:25	700	50	695	48	460	50	562
10/30/18	17:51:26	700	50	695	48	460	50	562
10/30/18	17:51:27	700	50	695	49	460	50	562
10/30/18	17:51:28	700	50	695	49	460	50	562
10/30/18	17:52:23	700	50	695	48	460	50	562
10/30/18	17:52:25	700	50	695	48	460	50	562
10/30/18	17:52:26	700	50	695	48	460	50	562
10/30/18	17:52:27	700	50	695	48	460	50	561
10/30/18	17:52:28	700	50	695	49	460	50	561
10/30/18	17:53:23	700	50	695	49	460	50	562
10/30/18	17:53:25	700	50	695	49	460	50	562
10/30/18	17:53:26	700	50	695	49	460	50	562
10/30/18	17:53:27	700	50	695	48	460	50	561
10/30/18	17:53:28	700	50	695	49	460	50	561
10/30/18	17:54:23	700	50	695	48	460	50	562
10/30/18	17:54:25	700	50	695	49	460	50	561
10/30/18	17:54:26	700	50	695	49	460	50	561
10/30/18	17:54:27	700	50	695	48	460	50	561
10/30/18	17:54:28	700	50	695	48	460	50	561
etx
